"","x"
"1259",35.2602397697046
"1260",28.8883620267734
"1261",32.1496804011986
"1262",30.0597796915099
"1263",27.6371214073151
"1264",22.8999443445355
"1265",32.2373410174623
"1266",34.1513672051951
"1267",25.2239259006456
"1268",23.2853294163942
"1269",34.1711582383141
"1270",26.0746147995815
"1271",33.3351492322981
"1272",28.0133339483291
"1273",25.3046082425863
"1274",29.8912212438881
"1275",38.7292742915452
"1276",23.6676690308377
"1277",35.2181981969625
"1278",36.3996678031981
"1279",33.2646836945787
"1280",32.0168715203181
"1281",31.4211521390826
"1282",39.7791344299912
"1283",29.4352188846096
"1284",33.0731396330521
"1285",25.0965410005301
"1286",38.8888381794095
"1287",27.8101545711979
"1288",20.3194515500218
"1289",34.8193190991879
"1290",38.5603989148512
"1291",27.8237534500659
"1292",23.5545548796654
"1293",20.9785257605836
"1294",27.7641837764531
"1295",35.3605563892052
"1296",38.9828870585188
"1297",29.4802039815113
"1298",39.7477108286694
"1299",32.0038580568507
"1300",24.7925518266857
"1301",29.4159785006195
"1302",37.1074647922069
"1303",32.5543437013403
"1304",29.2304723337293
"1305",29.1897289454937
"1306",39.5827341731638
"1307",33.91776596196
"1308",22.8060634946451
"1309",33.5588331194595
"1310",22.5191114936024
"1311",28.4814162319526
"1312",22.3307750932872
"1313",35.6459954380989
"1314",25.9451564960182
"1315",20.730901886709
"1316",25.5751736601815
"1317",31.1615085462108
"1318",30.1066913781688
"1319",23.621336244978
"1320",22.7411148510873
"1321",27.6787605835125
"1322",29.9100345233455
"1323",35.8709328249097
"1324",21.3530378043652
"1325",38.9393889764324
"1326",31.7842029035091
"1327",32.7248055161908
"1328",23.6954893823713
"1329",37.9790024179965
"1330",37.8073048684746
"1331",23.3686556108296
"1332",20.3880456602201
"1333",31.5629686648026
"1334",23.1268159206957
"1335",20.2987356856465
"1336",20.1128585217521
"1337",27.8629368823022
"1338",24.1366916941479
"1339",29.2793360538781
"1340",22.362244813703
"1341",38.2354415766895
"1342",20.419829627499
"1343",29.0384101076052
"1344",25.5033910507336
"1345",25.9807833610103
"1346",31.8108964618295
"1347",39.2996187368408
"1348",34.5477787218988
"1349",28.976253606379
"1350",25.582809294574
"1351",31.87961100135
"1352",39.3727198895067
"1353",25.1410357747227
"1354",24.8002816876397
"1355",30.4541654651985
"1356",26.4762391196564
"1357",37.2216254938394
"1358",20.5717347702011
"1359",39.7087159333751
"1360",37.2328745853156
"1361",29.6921107312664
"1362",23.8501666812226
"1363",21.567619596608
"1364",21.0647221328691
"1365",25.7211885182187
"1366",35.8874862780795
"1367",23.9143463876098
"1368",30.2229402959347
"1369",29.5860082423314
"1370",38.7010812200606
"1371",34.2542974930257
"1372",26.7255697725341
"1373",21.5480089467019
"1374",25.2603558357805
"1375",31.92991158925
"1376",28.2057520607486
"1377",35.3775616921484
"1378",34.4191098446026
"1379",25.9908446483314
"1380",30.9952434198931
"1381",28.6148406611755
"1382",26.432922873646
"1383",34.0421418473125
"1384",22.0868390053511
"1385",34.9138776538894
"1386",32.3877842817456
"1387",37.7975885942578
"1388",22.8616509120911
"1389",30.4529333347455
"1390",25.5826379591599
"1391",27.5070591783151
"1392",22.604794036597
"1393",23.0413535563275
"1394",30.1245886832476
"1395",28.2862544152886
"1396",33.3685226552188
"1397",28.0183924827725
"1398",23.8430799962953
"1399",34.6398841636255
"1400",39.463227330707
"1401",27.7173690404743
"1402",38.2770714815706
"1403",38.5535003291443
"1404",29.6277333097532
"1405",35.557773411274
"1406",38.9547073608264
"1407",34.8036338668317
"1408",24.8903133673593
"1409",24.312783149071
"1410",28.5198665549979
"1411",38.3882991177961
"1412",28.7848407588899
"1413",34.6581570152193
"1414",25.3508205106482
"1415",31.5695613902062
"1416",22.8646414447576
"1417",23.54298485443
"1418",22.6201654830948
"1419",28.8353025540709
"1420",25.927429785952
"1421",31.8983880849555
"1422",22.6736836973578
"1423",28.2367019122466
"1424",24.4225393468514
"1425",30.5144096491858
"1426",27.1614787355065
"1427",38.1766010634601
"1428",27.2440318064764
"1429",35.2832542406395
"1430",31.4624902419746
"1431",28.1088799005374
"1432",28.47630828619
"1433",37.5748229026794
"1434",20.9443064685911
"1435",23.9159281272441
"1436",29.1710778605193
"1437",26.5845895791426
"1438",27.3713987274095
"1439",29.6418674150482
"1440",20.9575429791585
"1441",38.6173806153238
"1442",24.2719076899812
"1443",23.3672882802784
"1444",25.7659304095432
"1445",36.6644501918927
"1446",29.4571367651224
"1447",25.9869151329622
"1448",29.8136645369232
"1449",38.2060697022825
"1450",21.1619564658031
"1451",23.1394253205508
"1452",22.6632836088538
"1453",26.8687820807099
"1454",29.060929287225
"1455",37.8562390804291
"1456",22.4502879567444
"1457",31.3167765922844
"1458",21.0087402397767
"1459",38.456846261397
"1460",23.013572730124
"1461",25.1443704543635
"1462",22.0347078843042
"1463",38.1056357733905
"1464",32.9202329041436
"1465",34.2118845321238
"1466",29.886660980992
"1467",31.2007375899702
"1468",24.7303237672895
"1469",20.2943753218278
"1470",22.3481611628085
"1471",37.7251410437748
"1472",29.4640839099884
"1473",23.9091145712882
"1474",20.9941774839535
"1475",21.6654989495873
"1476",20.0283922441304
"1477",39.7527218097821
"1478",25.7429004507139
"1479",32.6793413469568
"1480",26.4117635693401
"1481",28.7416783766821
"1482",34.5238473126665
"1483",37.6850884966552
"1484",29.9427419668064
"1485",28.0096245929599
"1486",30.8527473686263
"1487",35.405930140987
"1488",25.2822765009478
"1489",36.3065049657598
"1490",28.8906314224005
"1491",34.9956127302721
"1492",22.8035393124446
"1493",32.5784284155816
"1494",31.4975311793387
"1495",34.8741515073925
"1496",35.9463078482077
"1497",34.0907151764259
"1498",28.0186331318691
"1499",21.187517424114
"1500",35.784693271853
"1501",28.1293231621385
"1502",39.6930869529024
"1503",25.6646549608558
"1504",33.7618792848662
"1505",32.9925198573619
"1506",38.2769019762054
"1507",24.0424704598263
"1508",28.2821867195889
"1509",22.1763593796641
"1510",24.2765602702275
"1511",27.179467510432
"1512",33.7827944476157
"1513",36.3753437111154
"1514",28.2811767887324
"1515",20.3226603940129
"1516",22.2437958512455
"1517",21.9813771964982
"1518",30.6945569673553
"1519",31.5044283540919
"1520",39.7794217988849
"1521",31.0919519467279
"1522",34.986111507751
"1523",27.8523624641821
"1524",37.232546848245
"1525",26.8164254445583
"1526",24.6954419277608
"1527",20.7701699156314
"1528",27.9663902986795
"1529",21.6594988387078
"1530",21.5054886043072
"1531",21.9292340474203
"1532",21.398808429949
"1533",32.3444802919403
"1534",39.0386486845091
"1535",33.6245441809297
"1536",25.0444662105292
"1537",33.9510972285643
"1538",36.8480827845633
"1539",21.3603237690404
"1540",31.3616471504793
"1541",26.165142422542
"1542",28.8235284388065
"1543",35.0625103246421
"1544",35.767558850348
"1545",20.9564235247672
"1546",20.3581446269527
"1547",37.7275519538671
"1548",33.8325726613402
"1549",38.7414923496544
"1550",27.5726358406246
"1551",25.8673182176426
"1552",33.1947540491819
"1553",39.557241499424
"1554",29.5517849596217
"1555",22.6229821098968
"1556",22.8978219348937
"1557",34.8599429242313
"1558",32.3160928068683
"1559",21.623753993772
"1560",21.3439607154578
"1561",20.4946195753291
"1562",35.0367146218196
"1563",22.2661984339356
"1564",37.6363952644169
"1565",33.595086876303
"1566",23.3274774812162
"1567",28.7973450263962
"1568",23.3301270660013
"1569",39.8339002160355
"1570",28.0898892460391
"1571",35.525292577222
"1572",23.6329729110003
"1573",21.9081366434693
"1574",36.1386702535674
"1575",34.2183268209919
"1576",23.3510552439839
"1577",32.3936421331018
"1578",28.6221374897286
"1579",28.6340074054897
"1580",36.7142974212766
"1581",31.4591126283631
"1582",39.4578737439588
"1583",23.3505094330758
"1584",38.9423267310485
"1585",21.7767158988863
"1586",26.1402650130913
"1587",23.9621293358505
"1588",31.2235207064077
"1589",32.6057534432039
"1590",35.6451789475977
"1591",24.8010189458728
"1592",27.6504195993766
"1593",35.3215951332822
"1594",20.1328128809109
"1595",30.6567013030872
"1596",36.8704123515636
"1597",38.4118852205575
"1598",20.5348007474095
"1599",38.1359246512875
"1600",32.0511732762679
"1601",33.0648129153997
"1602",20.7039999496192
"1603",20.2830270165578
"1604",20.5515004973859
"1605",20.0679207779467
"1606",29.7767642047256
"1607",32.9488917486742
"1608",20.7782335486263
"1609",25.347364754416
"1610",34.2182793887332
"1611",30.6923136208206
"1612",28.7185136880726
"1613",33.2169318757951
"1614",38.3255611173809
"1615",29.0941278077662
"1616",23.3859884226695
"1617",24.5342354429886
"1618",27.2920073755085
"1619",30.0280739134178
"1620",34.8212291486561
"1621",22.6204446516931
"1622",35.1964826323092
"1623",22.7476371126249
"1624",30.5055368458852
"1625",23.9513057889417
"1626",34.2372570745647
"1627",27.4401528853923
"1628",35.3439016314223
"1629",34.0521114924923
"1630",36.1299548717216
"1631",27.7343761175871
"1632",21.8967042351142
"1633",38.2126833265647
"1634",21.7530010920018
"1635",36.3779663434252
"1636",31.639190283604
"1637",30.8351752115414
"1638",24.3564941873774
"1639",29.1815442033112
"1640",30.2660131873563
"1641",25.479045198299
"1642",31.7833402426913
"1643",24.0771921724081
"1644",31.1377965472639
"1645",39.5356118306518
"1646",26.2525825109333
"1647",38.2737976917997
"1648",24.2375720851123
"1649",24.5300044259056
"1650",25.5122923664749
"1651",32.6225399784744
"1652",37.8254966298118
"1653",37.4230567133054
"1654",38.374711368233
"1655",30.9605089575052
"1656",30.0321358209476
"1657",38.3295398764312
"1658",22.2224672837183
"1659",35.5803663562983
"1660",30.7039916887879
"1661",35.6875284807757
"1662",24.358181511052
"1663",27.6251178188249
"1664",29.1602687304839
"1665",30.4012719029561
"1666",26.1861306987703
"1667",23.5023237718269
"1668",31.6188521357253
"1669",22.2786669386551
"1670",33.7032063584775
"1671",31.384506248869
"1672",27.928153029643
"1673",23.3696196647361
"1674",21.8906781356782
"1675",25.6555876601487
"1676",25.4958034446463
"1677",32.243592501618
"1678",24.4175835466012
"1679",31.2636815942824
"1680",30.7876244885847
"1681",25.0605449825525
"1682",38.2506193639711
"1683",23.9555691415444
"1684",23.6615269770846
"1685",25.1369509287179
"1686",23.2912620669231
"1687",32.1844966057688
"1688",35.3451996203512
"1689",31.9000900862738
"1690",23.2991840876639
"1691",39.4661315577105
"1692",32.6817188411951
"1693",20.7308771694079
"1694",37.1979427756742
"1695",37.3771369503811
"1696",29.3076553056017
"1697",20.9120888868347
"1698",24.6642879536375
"1699",36.1639396520332
"1700",27.3100372869521
"1701",36.0979682952166
"1702",39.4551605498418
"1703",39.5456609036773
"1704",38.6634310474619
"1705",31.1931986687705
"1706",34.0691506396979
"1707",37.3098970856518
"1708",38.7753491709009
"1709",31.6484480164945
"1710",26.7132952576503
"1711",34.2816702509299
"1712",33.3629604429007
"1713",33.0035729473457
"1714",25.3668696293607
"1715",27.2586997365579
"1716",37.2795189265162
"1717",25.6262919120491
"1718",32.1207213681191
"1719",33.9611421106383
"1720",30.8395522786304
"1721",34.6948809130117
"1722",22.3180430801585
"1723",39.4535259855911
"1724",23.2290059514344
"1725",36.1509434459731
"1726",34.4610948255286
"1727",38.5531656676903
"1728",28.8639369001612
"1729",32.1178429201245
"1730",29.4738977495581
"1731",29.5327195990831
"1732",25.5871656304225
"1733",25.752708199434
"1734",35.8577136602253
"1735",39.4004422798753
"1736",26.3108569104224
"1737",31.0772295529023
"1738",27.15795641765
"1739",27.0154135813937
"1740",20.1593586150557
"1741",25.5978247430176
"1742",38.5713040828705
"1743",36.751860100776
"1744",24.8448805883527
"1745",21.5293484739959
"1746",26.7904650326818
"1747",24.5588871696964
"1748",35.4113162215799
"1749",34.3435015203431
"1750",24.1671414952725
"1751",26.8121870560572
"1752",37.1880450518802
"1753",28.9781755208969
"1754",39.9875303776935
"1755",28.9057344291359
"1756",39.2063129227608
"1757",22.9427816020325
"1758",23.4118384169415
"1759",22.5519291684031
"1760",32.8701204713434
"1761",38.1258476478979
"1762",30.8717180881649
"1763",28.3929734909907
"1764",31.9565375661477
"1765",26.8778507085517
"1766",29.8409714316949
"1767",22.3276720102876
"1768",31.365903406404
"1769",27.3428206099197
"1770",26.7148139374331
"1771",25.0630201632157
"1772",32.7925517596304
"1773",24.5491084177047
"1774",23.5528617165983
"1775",35.450621265918
"1776",20.2478597126901
"1777",36.5345540922135
"1778",31.0096793575212
"1779",21.5507617546245
"1780",34.9333151523024
"1781",22.8523149667308
"1782",35.1532266987488
"1783",30.3429949749261
"1784",25.6646818155423
"1785",30.7227281015366
"1786",37.9986318480223
"1787",21.7540680943057
"1788",23.1359359528869
"1789",37.4103157734498
"1790",30.7603652635589
"1791",22.6255117263645
"1792",25.7675913814455
"1793",28.0224742135033
"1794",22.955236104317
"1795",28.4396172966808
"1796",21.0410043690354
"1797",23.3298000646755
"1798",35.8750698948279
"1799",24.9860831676051
"1800",31.193911023438
"1801",36.8957647820935
"1802",28.1919152894989
"1803",25.6422812491655
"1804",25.1790893124416
"1805",33.6016633734107
"1806",28.9421767229214
"1807",27.9677513800561
"1808",34.8643355350941
"1809",36.1284038471058
"1810",23.3461037697271
"1811",37.6217435393482
"1812",34.0951233776286
"1813",21.4960209419951
"1814",38.561870646663
"1815",33.303141114302
"1816",26.4722347306088
"1817",21.7678566090763
"1818",32.1382720535621
"1819",34.973529544659
"1820",29.3189293937758
"1821",38.9432936394587
"1822",31.8883381364867
"1823",22.2654591687024
"1824",29.8123059188947
"1825",27.0986376749352
"1826",39.0559612354264
"1827",35.9509062860161
"1828",34.7728962870315
"1829",37.2923382930458
"1830",28.0135566880926
"1831",38.3057695068419
"1832",29.9137883540243
"1833",20.4693285375834
"1834",26.1298957513645
"1835",37.9528647474945
"1836",35.3688083123416
"1837",33.3836368704215
"1838",32.4208672717214
"1839",39.9983098264784
"1840",39.0896739577875
"1841",26.1586006870493
"1842",21.384646683
"1843",22.9758344357833
"1844",20.321814683266
"1845",35.98618443124
"1846",29.171638241969
"1847",27.9280516598374
"1848",20.3705504536629
"1849",26.7849608371034
"1850",26.6337817674503
"1851",20.1786668458953
"1852",25.6774148857221
"1853",31.6347005823627
"1854",33.3243931597099
"1855",25.4154386697337
"1856",24.077957784757
"1857",34.8362262640148
"1858",26.6114015737548
"1859",24.6686013462022
"1860",24.091836460866
"1861",33.2722605578601
"1862",23.2102915365249
"1863",27.4271220341325
"1864",39.4431321043521
"1865",30.4288296494633
"1866",31.46031556651
"1867",30.4321809578687
"1868",23.3961472800002
"1869",37.0217419788241
"1870",24.0038762614131
"1871",35.3594665136188
"1872",30.8255127398297
"1873",25.0852479320019
"1874",32.5746217928827
"1875",29.4117060070857
"1876",35.0392029061913
"1877",21.3802666775882
"1878",38.6514894291759
"1879",23.0811280151829
"1880",35.1433099620044
"1881",27.0858759619296
"1882",22.3681325186044
"1883",24.0484214574099
"1884",22.5833238661289
"1885",39.7135941497982
"1886",34.7258713841438
"1887",35.4726004274562
"1888",25.9486383618787
"1889",33.0879083881155
"1890",39.3841216340661
"1891",27.7499262150377
"1892",23.8485999824479
"1893",29.4591345591471
"1894",27.2389145754278
"1895",27.4735291069373
"1896",25.3924073139206
"1897",32.4058431200683
"1898",23.248125850223
"1899",22.3639126913622
"1900",38.0452156206593
"1901",24.0714934933931
"1902",32.2193550271913
"1903",35.8254329906777
"1904",30.3767853742465
"1905",37.2631941689178
"1906",20.0073370337486
"1907",21.0017155949026
"1908",24.3256967235357
"1909",32.7290552482009
"1910",34.3571359431371
"1911",25.7554639317095
"1912",32.5252537988126
"1913",26.3573194853961
"1914",26.3119549443945
"1915",38.8341179443523
"1916",29.6051893942058
"1917",29.2060537170619
"1918",34.7077264962718
"1919",28.3397461334243
"1920",35.6881648488343
"1921",37.2988671157509
"1922",22.9688081983477
"1923",37.8904117597267
"1924",35.873374696821
"1925",23.1166026927531
"1926",33.8699924713001
"1927",32.75225892663
"1928",26.5992310643196
"1929",36.6631469596177
"1930",29.723436278291
"1931",39.9795777210966
"1932",26.0049588046968
"1933",22.3840175801888
"1934",37.6809116546065
"1935",22.7745277294889
"1936",36.2115990137681
"1937",29.8465178441256
"1938",35.6315388949588
"1939",39.8860578704625
"1940",30.7259460957721
"1941",23.9229400269687
"1942",36.4240629505366
"1943",28.6879793554544
"1944",20.8775519067422
"1945",32.9796312842518
"1946",25.5995276989415
"1947",27.8629251290113
"1948",31.6642491938546
"1949",32.5635171122849
"1950",25.2980828005821
"1951",23.5758681502193
"1952",38.8574498938397
"1953",28.197786337696
"1954",36.9544688379392
"1955",36.2432642979547
"1956",32.3535936512053
"1957",37.0427570352331
"1958",32.7194453729317
"1959",33.0429310072213
"1960",35.0061533786356
"1961",26.0723106237128
"1962",21.0715339099988
"1963",25.1885033678263
"1964",31.2543928204104
"1965",20.2464244468138
"1966",29.4418898131698
"1967",27.0828650845215
"1968",39.5686522591859
"1969",26.1870968481526
"1970",25.7894438458607
"1971",37.0876680593938
"1972",21.9408405805007
"1973",23.2184488745406
"1974",30.5988356377929
"1975",30.7221913337708
"1976",38.1969073275104
"1977",33.3638418000191
"1978",32.6674927212298
"1979",25.2634181175381
"1980",37.490204628557
"1981",28.9216889208183
"1982",36.8553763674572
"1983",21.9741168711334
"1984",39.5711431000382
"1985",37.6334689045325
"1986",30.9921774826944
"1987",32.6918591372669
"1988",21.8137857597321
"1989",39.7005515964702
"1990",33.3065663976595
"1991",26.7275405488908
"1992",25.2362310886383
"1993",32.8286489984021
"1994",37.9744110070169
"1995",39.5487873395905
"1996",31.8947527231649
"1997",20.2057732688263
"1998",20.3084953222424
"1999",28.4739839704707
"2000",33.1176644749939
"2001",25.4363075550646
"2002",39.9863925715908
"2003",35.7471172744408
"2004",35.4475487442687
"2005",37.6779444748536
"2006",30.427877958864
"2007",25.3793428977951
"2008",38.2573122344911
"2009",36.053074253723
"2010",36.4386576646939
"2011",32.1252779196948
"2012",39.2094329977408
"2013",27.9636080982164
"2014",27.4644063320011
"2015",31.0333554260433
"2016",34.6586749469861
"2017",39.1813172399998
"2018",37.4976808065549
"2019",22.2382773971185
"2020",33.8032748177648
"2021",26.743264994584
"2022",39.0695444401354
"2023",25.158788561821
"2024",24.9437915813178
"2025",37.904797247611
"2026",30.4488567728549
"2027",37.0473811822012
"2028",34.1267101978883
"2029",20.2469459874555
"2030",22.5569430552423
"2031",26.5292498189956
"2032",33.3653086842969
"2033",25.6527053518221
"2034",21.3483916502446
"2035",35.8442187914625
"2036",34.8544780118391
"2037",35.8579564280808
"2038",34.5622165175155
"2039",24.8876164853573
"2040",36.8654999462888
"2041",22.7503621485084
"2042",24.6766801550984
"2043",35.7032045442611
"2044",27.0682499092072
"2045",31.9107355875894
"2046",32.1570658124983
"2047",27.3634138470516
"2048",30.8904450153932
"2049",32.6988043216988
"2050",32.3031930206344
"2051",38.873058212921
"2052",39.7725919960067
"2053",29.8044085782021
"2054",30.698757735081
"2055",26.8221872206777
"2056",39.9365693097934
"2057",32.0300574041903
"2058",24.4435365032405
"2059",31.9987228745595
"2060",20.3456873074174
"2061",38.7393213389441
"2062",37.0874014496803
"2063",28.3766532922164
"2064",24.2323212418705
"2065",25.5574094923213
"2066",21.6117325425148
"2067",29.9350583180785
"2068",23.6819597147405
"2069",20.5767168663442
"2070",34.3083548080176
"2071",24.8472597822547
"2072",36.2214669957757
"2073",29.6536677330732
"2074",20.1775710750371
"2075",25.3981485543773
"2076",37.0268060173839
"2077",34.7512611374259
"2078",33.1874894211069
"2079",35.294434055686
"2080",28.0401912890375
"2081",33.5240074619651
"2082",23.00246253144
"2083",36.0914674866945
"2084",23.5706244362518
"2085",24.1197020001709
"2086",33.2187150558457
"2087",30.9371427167207
"2088",27.9549623187631
"2089",36.8614741787314
"2090",36.1741507006809
"2091",39.0290222270414
"2092",28.9016774855554
"2093",34.9250218179077
"2094",25.6645721709356
"2095",22.5274178339168
"2096",28.1584287341684
"2097",34.1987694986165
"2098",30.7165747741237
"2099",25.1947086118162
"2100",24.1253858851269
"2101",22.6704201614484
"2102",27.189721846953
"2103",37.884158892557
"2104",38.1447192374617
"2105",21.6784737026319
"2106",21.579779596068
"2107",29.4928611302748
"2108",29.8784201638773
"2109",35.9014854440466
"2110",27.3554831137881
"2111",36.3776631979272
"2112",38.3133958373219
"2113",34.0937005635351
"2114",30.8439346356317
"2115",29.3821616657078
"2116",20.6130444258451
"2117",22.6170211238787
"2118",34.8024028912187
"2119",39.3991687055677
"2120",23.4793815296143
"2121",27.4865939375013
"2122",28.8409712724388
"2123",21.9081708462909
"2124",28.9173373673111
"2125",39.856624645181
"2126",20.2978604426607
"2127",20.6511105783284
"2128",22.3847614275292
"2129",34.4929667050019
"2130",32.7517994726077
"2131",26.8751206062734
"2132",21.7622750252485
"2133",38.6812880076468
"2134",32.777139833197
"2135",23.3076376514509
"2136",20.5048883799464
"2137",22.2389702685177
"2138",32.9854615498334
"2139",27.5397631106898
"2140",28.8783518830314
"2141",30.5572038656101
"2142",26.05565644335
"2143",33.016733112745
"2144",39.1056226566434
"2145",20.8217129623517
"2146",22.9345730319619
"2147",35.6433945056051
"2148",32.4794189026579
"2149",22.6833064481616
"2150",22.5916215218604
"2151",29.8759319540113
"2152",24.6090978337452
"2153",26.2542164418846
"2154",24.7190770925954
"2155",35.9994868841022
"2156",31.8244335474446
"2157",30.0537318270653
"2158",32.894576638937
"2159",25.3388179000467
"2160",26.5932083316147
"2161",36.4464561687782
"2162",34.6299212612212
"2163",25.8627245621756
"2164",28.7062376085669
"2165",34.556277571246
"2166",34.5158962579444
"2167",23.1817426625639
"2168",23.469865466468
"2169",36.9007875071838
"2170",33.7334755714983
"2171",38.8199517410249
"2172",38.07723748032
"2173",39.3454045010731
"2174",23.889586860314
"2175",37.9875088529661
"2176",31.1133232852444
"2177",36.5189244132489
"2178",29.2846772260964
"2179",23.4462966071442
"2180",25.1952865626663
"2181",38.7591574108228
"2182",23.8361624348909
"2183",25.1496083382517
"2184",31.0648534586653
"2185",34.8555774660781
"2186",29.7863081190735
"2187",35.4341237153858
"2188",38.1333866808563
"2189",22.3671329813078
"2190",29.1481472598389
"2191",25.4446369502693
"2192",31.7929994827136
"2193",36.0711379628628
"2194",20.5686635849997
"2195",24.2612882284448
"2196",29.1002685949206
"2197",32.1168584330007
"2198",23.3195336163044
"2199",22.0171555550769
"2200",28.5275540035218
"2201",26.1074922140688
"2202",32.7676774701104
"2203",20.7554709073156
"2204",39.6417349344119
"2205",31.3222200144082
"2206",21.7550593521446
"2207",33.789174486883
"2208",34.8001908743754
"2209",28.5148764261976
"2210",23.9906811295077
"2211",39.2422658344731
"2212",38.6441508634016
"2213",22.2709000390023
"2214",20.8044611662626
"2215",30.4649111954495
"2216",26.5155618591234
"2217",27.4325657216832
"2218",31.0886013554409
"2219",31.8824937799945
"2220",32.2442152677104
"2221",30.8417521137744
"2222",27.7610201574862
"2223",23.7273485586047
"2224",27.2424494754523
"2225",37.8701343107969
"2226",32.9181294282898
"2227",38.3071864536032
"2228",36.7196529824287
"2229",33.6884486721829
"2230",38.2097409758717
"2231",38.2555713318288
"2232",33.2691572327167
"2233",31.8231715448201
"2234",24.6238808939233
"2235",27.2228749096394
"2236",23.2918951380998
"2237",36.6954005043954
"2238",30.9506639745086
"2239",24.7463572630659
"2240",34.2159706400707
"2241",23.8001351663843
"2242",34.3100128648803
"2243",25.8498507691547
"2244",28.4866845514625
"2245",35.4726784024388
"2246",21.6657617036253
"2247",39.5794113632292
"2248",27.9427796741948
"2249",25.2707016421482
"2250",37.4343423638493
"2251",25.8583162352443
"2252",39.3057787930593
"2253",33.1015255395323
"2254",36.4175564236939
"2255",26.002561156638
"2256",36.9282386125997
"2257",29.8280378244817
"2258",26.6183429863304
"2259",24.702840349637
"2260",21.8680262705311
"2261",36.1537008685991
"2262",26.2676153099164
"2263",36.2186002731323
"2264",38.316379734315
"2265",33.2867923891172
"2266",36.9265719829127
"2267",33.103229352273
"2268",29.0944345155731
"2269",30.2165243029594
"2270",35.6236245809123
"2271",32.1984396548942
"2272",22.5920684216544
"2273",34.6204068744555
"2274",36.175283100456
"2275",27.2289573773742
"2276",24.6311838552356
"2277",30.6482970248908
"2278",25.3080639522523
"2279",38.0272782035172
"2280",36.629690839909
"2281",32.0762308733538
"2282",29.1627815691754
"2283",30.6277669267729
"2284",28.1892014946789
"2285",37.2647800343111
"2286",31.0078145004809
"2287",22.4648954952136
"2288",20.5037468066439
"2289",27.5238511897624
"2290",38.2486198935658
"2291",33.6123883584514
"2292",22.9689460759982
"2293",34.9924527760595
"2294",22.1901578269899
"2295",37.4703493714333
"2296",34.0451977262273
"2297",21.7060580058023
"2298",21.9017136376351
"2299",34.5362310810015
"2300",34.0041687525809
"2301",28.2447101036087
"2302",31.0436828061938
"2303",31.1049279896542
"2304",24.3445528391749
"2305",33.8264388171956
"2306",35.8772666752338
"2307",35.2862098393962
"2308",22.4969856115058
"2309",32.3064583027735
"2310",22.914835033007
"2311",26.0605277353898
"2312",36.1163788707927
"2313",24.6021971479058
"2314",22.8661193093285
"2315",29.6387988328934
"2316",26.3765881676227
"2317",30.0402842415497
"2318",25.8425692655146
"2319",39.9451596662402
"2320",22.8261530632153
"2321",37.5856473809108
"2322",37.7901989081874
"2323",27.9246925190091
"2324",36.3512791367248
"2325",29.2092160973698
"2326",30.5014985520393
"2327",28.666516598314
"2328",38.1224633660167
"2329",33.0742910318077
"2330",28.705486105755
"2331",24.5608020527288
"2332",34.8903324035928
"2333",38.8916703965515
"2334",38.3679679082707
"2335",35.2417398337275
"2336",25.1885681878775
"2337",24.6322380797938
"2338",36.0060840798542
"2339",24.4007400050759
"2340",31.5517352102324
"2341",27.8622780460864
"2342",35.6412638351321
"2343",29.2337589059025
"2344",28.4629525244236
"2345",27.3335744487122
"2346",37.3830143455416
"2347",22.3146294662729
"2348",31.1426568310708
"2349",27.1100975386798
"2350",25.669174278155
"2351",37.3682613717392
"2352",25.4262489499524
"2353",24.0428750962019
"2354",23.1438646977767
"2355",34.975548456423
"2356",32.9372774250805
"2357",39.9443776160479
"2358",24.9624365707859
"2359",30.6032962398604
"2360",39.5816706912592
"2361",24.893738925457
"2362",33.8067909050733
"2363",21.4364251773804
"2364",26.4066057465971
"2365",31.2056988943368
"2366",31.9082458782941
"2367",27.0505455834791
"2368",30.8027105685323
"2369",35.2542684460059
"2370",36.1132923001423
"2371",26.7833123356104
"2372",36.4116707863286
"2373",28.4294061921537
"2374",30.1926237950101
"2375",28.406487731263
"2376",36.9015005929396
"2377",20.4115862026811
"2378",35.0576715730131
"2379",37.0143345510587
"2380",25.9127840679139
"2381",32.7188150538132
"2382",29.8713669320568
"2383",25.9436035621911
"2384",20.8063274296001
"2385",31.6525981901214
"2386",39.1455763950944
"2387",29.5962176704779
"2388",29.7938796225935
"2389",35.1022784225643
"2390",34.0826426306739
"2391",39.4819009257481
"2392",25.5480398749933
"2393",31.3453981792554
"2394",30.1282086549327
"2395",37.1010486409068
"2396",34.4094913965091
"2397",36.1482346476987
"2398",24.2212102143094
"2399",20.9906593943015
"2400",25.4423828981817
"2401",34.3767027650028
"2402",35.1452342234552
"2403",31.3284738687798
"2404",27.2628963552415
"2405",24.8301486251876
"2406",28.2675562566146
"2407",31.7650182079524
"2408",37.9666307242587
"2409",32.0153917418793
"2410",25.3681373270229
"2411",24.5702749444172
"2412",21.7129257554188
"2413",38.5406970931217
"2414",36.869209529832
"2415",21.5020300121978
"2416",24.8796458169818
"2417",32.6130260387436
"2418",20.6533810030669
"2419",27.9059094609693
"2420",32.6475953590125
"2421",36.7433477845043
"2422",31.7381610069424
"2423",24.8962114052847
"2424",30.7676680246368
"2425",20.6942338589579
"2426",22.1922210231423
"2427",20.1763908518478
"2428",25.3892128774896
"2429",27.4158817809075
"2430",25.0102732563391
"2431",37.5937019241974
"2432",37.301190844737
